Story	BayID	SecID	StnLoc	Status	AsTopCombo	AsMinTop	AsTop	AsBotCombo	AsMinBot	AsBot	VCombo	VRebar	TLngCombo	TLngRebar	TTrnCombo	TTrnRebar	ErrMsg	WarnMsg
4F	B217	6B60X80C350	     1.175	No Message	USS47	    0.001552	    0.003736	USS05	    0.001552	    0.004540	USS82S	    0.004608	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.275	No Message	USS47	    0.001552	    0.003450	USS05	    0.001552	    0.004248	USS82S	    0.004597	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.375	No Message	USS47	    0.001552	    0.003168	USS05	    0.001552	    0.003957	USS75S	    0.004598	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.475	No Message	USS47	    0.001552	    0.002889	USS05	    0.001552	    0.003669	USS74S	    0.004613	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.575	No Message	USS47	    0.001552	    0.002614	USS05	    0.001552	    0.003382	USS74S	    0.004628	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.675	No Message	USS47	    0.001552	    0.002343	USS05	    0.001552	    0.003096	USS74S	    0.004643	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.775	No Message	USS47	    0.001552	    0.002075	USS05	    0.001552	    0.002812	USS74S	    0.004656	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.875	No Message	USS47	    0.001552	    0.001810	USS05	    0.001552	    0.002530	USS74S	    0.004668	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     1.975	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.002250	USS74S	    0.004680	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.075	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001972	USS74S	    0.004690	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.075	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001972	USS74S	    0.004784	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.175	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004794	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.275	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004804	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.375	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004814	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.475	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004824	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.575	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004834	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.675	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004844	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.775	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004854	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.875	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004864	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     2.975	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004874	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.075	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.004884	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.075	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.005323	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.175	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.005333	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.275	No Message	USS05	    0.001552	    0.001769	USS05	    0.001552	    0.001769	USS74S	    0.005345	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.375	No Message	USS45	    0.001552	    0.001790	USS07	    0.001552	    0.001833	USS74S	    0.005357	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.475	No Message	USS05	    0.001552	    0.002120	USS47	    0.001552	    0.002056	USS74S	    0.005370	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.575	No Message	USS05	    0.001552	    0.002459	USS47	    0.001552	    0.002284	USS74S	    0.005383	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.675	No Message	USS05	    0.001552	    0.002803	USS47	    0.001552	    0.002513	USS74S	    0.005397	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.775	No Message	USS05	    0.001552	    0.003152	USS47	    0.001552	    0.002743	USS74S	    0.005411	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.875	No Message	USS05	    0.001552	    0.003507	USS47	    0.001552	    0.002974	USS74S	    0.005426	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     3.975	No Message	USS05	    0.001552	    0.003868	USS47	    0.001552	    0.003206	USS74S	    0.005441	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.075	No Message	USS05	    0.001552	    0.004236	USS47	    0.001552	    0.003439	USS74S	    0.005457	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.175	No Message	USS05	    0.001552	    0.004610	USS47	    0.001552	    0.003674	USS74S	    0.005473	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.275	No Message	USS05	    0.001552	    0.004991	USS47	    0.001552	    0.003909	USS74S	    0.005490	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.375	No Message	USS05	    0.001552	    0.005379	USS47	    0.001552	    0.004146	USS74S	    0.005505	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.475	No Message	USS05	    0.001552	    0.005774	USS47	    0.001552	    0.004383	USS74S	    0.005520	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.575	No Message	USS05	    0.001552	    0.006177	USS47	    0.001552	    0.004622	USS74S	    0.005533	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.675	No Message	USS05	    0.001552	    0.006588	USS47	    0.001552	    0.004862	USS74S	    0.005546	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.775	No Message	USS05	    0.001552	    0.007008	USS47	    0.001552	    0.005104	USS74S	    0.005558	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.875	No Message	USS05	    0.001552	    0.007436	USS47	    0.001552	    0.005348	USS74S	    0.005569	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B217	6B60X80C350	     4.975	No Message	USS05	    0.001552	    0.007873	USS47	    0.001552	    0.005593	USS74S	    0.005578	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.450	No Message	USS06	    0.001488	    0.006350	USS06	    0.001488	    0.002986	USS74S	    0.002374	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.550	No Message	USS06	    0.001488	    0.006161	USS44	    0.001488	    0.002928	USS74S	    0.002366	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.650	No Message	USS06	    0.001488	    0.005975	USS44	    0.001488	    0.002905	USS74S	    0.002358	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.750	No Message	USS06	    0.001488	    0.005791	USS44	    0.001488	    0.002881	USS74S	    0.002349	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.850	No Message	USS06	    0.001488	    0.005610	USS44	    0.001488	    0.002857	USS74S	    0.002340	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     0.950	No Message	USS06	    0.001488	    0.005430	USS44	    0.001488	    0.002832	USS74S	    0.002330	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.050	No Message	USS06	    0.001488	    0.005253	USS44	    0.001488	    0.002807	USS74S	    0.002319	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.150	No Message	USS06	    0.001488	    0.005078	USS44	    0.001488	    0.002782	USS74S	    0.002309	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.250	No Message	USS06	    0.001488	    0.004906	USS44	    0.001488	    0.002755	USS74S	    0.002297	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.350	No Message	USS06	    0.001488	    0.004735	USS44	    0.001488	    0.002728	USS74S	    0.002285	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.450	No Message	USS06	    0.001488	    0.004567	USS44	    0.001488	    0.002701	USS74S	    0.002273	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.550	No Message	USS06	    0.001488	    0.004401	USS44	    0.001488	    0.002672	USS74S	    0.002261	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.650	No Message	USS06	    0.001488	    0.004238	USS44	    0.001488	    0.002643	USS74S	    0.002249	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.750	No Message	USS06	    0.001488	    0.004076	USS44	    0.001488	    0.002614	USS74S	    0.002238	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.850	No Message	USS06	    0.001488	    0.003917	USS44	    0.001488	    0.002584	USS74S	    0.002226	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     1.950	No Message	USS06	    0.001488	    0.003759	USS44	    0.001488	    0.002553	USS74S	    0.002214	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.050	No Message	USS06	    0.001488	    0.003604	USS44	    0.001488	    0.002521	USS74S	    0.002202	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.150	No Message	USS06	    0.001488	    0.003450	USS44	    0.001488	    0.002489	USS74S	    0.002190	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.250	No Message	USS06	    0.001488	    0.003299	USS44	    0.001488	    0.002456	USS74S	    0.002178	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.350	No Message	USS06	    0.001488	    0.003149	USS44	    0.001488	    0.002423	USS74S	    0.002166	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.450	No Message	USS06	    0.001488	    0.003002	USS44	    0.001488	    0.002389	USS74S	    0.002154	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.550	No Message	USS06	    0.001488	    0.002856	USS44	    0.001488	    0.002354	USS74S	    0.002142	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.650	No Message	USS06	    0.001488	    0.002712	USS44	    0.001488	    0.002319	USS74S	    0.002130	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.750	No Message	USS06	    0.001488	    0.002569	USS44	    0.001488	    0.002283	USS74S	    0.002118	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.850	No Message	USS06	    0.001488	    0.002429	USS44	    0.001488	    0.002246	USS74S	    0.002106	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     2.950	No Message	USS06	    0.001488	    0.002290	USS44	    0.001488	    0.002209	USS74S	    0.002094	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.050	No Message	USS46	    0.001488	    0.002155	USS04	    0.001488	    0.002173	USS74S	    0.002082	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.150	No Message	USS46	    0.001488	    0.002040	USS04	    0.001488	    0.002155	USS74S	    0.002071	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.250	No Message	USS46	    0.001488	    0.001926	USS04	    0.001488	    0.002136	USS74S	    0.002059	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.350	No Message	USS46	    0.001488	    0.001813	USS04	    0.001488	    0.002116	USS74S	    0.002047	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.450	No Message	USS46	    0.001488	    0.001702	USS04	    0.001488	    0.002096	USS74S	    0.002035	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.550	No Message	USS46	    0.001488	    0.001591	USS04	    0.001488	    0.002074	USS74S	    0.002023	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.650	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.002051	USS74S	    0.002011	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.750	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.002027	USS74S	    0.001999	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.850	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.002002	USS74S	    0.001987	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.950	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001976	USS74S	    0.001975	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     3.950	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001976	USS74S	    0.001924	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.048	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001946	USS74S	    0.001913	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.146	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001915	USS74S	    0.001900	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.243	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001882	USS74S	    0.001887	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.341	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001849	USS74S	    0.001874	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.439	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001815	USS74S	    0.001860	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.537	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001779	USS74S	    0.001846	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.635	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001742	USS74S	    0.001831	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.733	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001705	USS74S	    0.001816	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.830	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001665	USS74S	    0.001800	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     4.928	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001625	USS74S	    0.001784	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.026	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001584	USS74S	    0.001767	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.124	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001541	USS74S	    0.001751	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.222	No Message	USS77S	    0.001488	    0.001488	USS04	    0.001488	    0.001497	USS74S	    0.001736	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.320	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001721	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.417	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001708	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.515	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001695	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.613	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001684	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.711	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001673	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.809	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001663	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     5.907	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001655	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.004	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001647	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.102	No Message	USS77S	    0.001488	    0.001488	USS02	    0.001488	    0.001502	USS74S	    0.001640	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.200	No Message	USS77S	    0.001488	    0.001488	USS02	    0.001488	    0.001524	USS74S	    0.001635	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.200	No Message	USS77S	    0.001488	    0.001488	USS02	    0.001488	    0.001524	USS74S	    0.001692	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.299	No Message	USS77S	    0.001488	    0.001488	USS02	    0.001488	    0.001496	USS74S	    0.001698	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.398	No Message	USS77S	    0.001488	    0.001488	USS77S	    0.001488	    0.001488	USS74S	    0.001705	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.496	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001526	USS74S	    0.001712	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.595	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001586	USS74S	    0.001721	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.694	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001646	USS74S	    0.001731	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.793	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001705	USS74S	    0.001741	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.892	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001763	USS74S	    0.001753	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     6.990	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001821	USS74S	    0.001766	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.089	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001877	USS74S	    0.001780	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.188	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001933	USS74S	    0.001794	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.287	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.001987	USS74S	    0.001810	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.386	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002040	USS74S	    0.001825	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.485	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002092	USS74S	    0.001840	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.583	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002143	USS74S	    0.001854	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.682	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002192	USS74S	    0.001868	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.781	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002241	USS74S	    0.001881	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.880	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002289	USS74S	    0.001894	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     7.979	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002336	USS74S	    0.001906	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.077	No Message	USS77S	    0.001488	    0.001488	USS06	    0.001488	    0.002381	USS74S	    0.001918	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.176	No Message	USS44	    0.001488	    0.001544	USS06	    0.001488	    0.002426	USS74S	    0.001929	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.275	No Message	USS44	    0.001488	    0.001662	USS06	    0.001488	    0.002470	USS74S	    0.001940	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.275	No Message	USS44	    0.001488	    0.001662	USS06	    0.001488	    0.002470	USS74S	    0.002056	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.373	No Message	USS44	    0.001488	    0.001787	USS06	    0.001488	    0.002504	USS74S	    0.002066	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.471	No Message	USS44	    0.001488	    0.001912	USS06	    0.001488	    0.002536	USS74S	    0.002078	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.570	No Message	USS44	    0.001488	    0.002039	USS06	    0.001488	    0.002567	USS74S	    0.002089	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.668	No Message	USS44	    0.001488	    0.002166	USS06	    0.001488	    0.002598	USS74S	    0.002102	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.766	No Message	USS44	    0.001488	    0.002296	USS06	    0.001488	    0.002627	USS74S	    0.002114	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.864	No Message	USS44	    0.001488	    0.002426	USS06	    0.001488	    0.002656	USS74S	    0.002127	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     8.963	No Message	USS44	    0.001488	    0.002558	USS06	    0.001488	    0.002683	USS74S	    0.002141	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.061	No Message	USS44	    0.001488	    0.002691	USS06	    0.001488	    0.002709	USS74S	    0.002155	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.159	No Message	USS04	    0.001488	    0.002845	USS46	    0.001488	    0.002754	USS74S	    0.002170	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.257	No Message	USS04	    0.001488	    0.003006	USS46	    0.001488	    0.002801	USS74S	    0.002185	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.355	No Message	USS04	    0.001488	    0.003168	USS46	    0.001488	    0.002847	USS74S	    0.002200	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.454	No Message	USS04	    0.001488	    0.003333	USS46	    0.001488	    0.002893	USS74S	    0.002217	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.552	No Message	USS04	    0.001488	    0.003500	USS46	    0.001488	    0.002938	USS74S	    0.002233	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.650	No Message	USS04	    0.001488	    0.003670	USS46	    0.001488	    0.002982	USS74S	    0.002250	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.748	No Message	USS04	    0.001488	    0.003842	USS46	    0.001488	    0.003025	USS74S	    0.002268	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.846	No Message	USS04	    0.001488	    0.004017	USS46	    0.001488	    0.003068	USS74S	    0.002285	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	     9.945	No Message	USS04	    0.001488	    0.004195	USS46	    0.001488	    0.003109	USS74S	    0.002302	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	    10.043	No Message	USS04	    0.001488	    0.004376	USS46	    0.001488	    0.003149	USS74S	    0.002320	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	    10.141	No Message	USS04	    0.001488	    0.004559	USS46	    0.001488	    0.003189	USS74S	    0.002337	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	    10.239	No Message	USS04	    0.001488	    0.004746	USS46	    0.001488	    0.003228	USS74S	    0.002354	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
4F	B218	B60X80C35	    10.338	No Message	USS04	    0.001488	    0.004935	USS46	    0.001488	    0.003265	USS74S	    0.002371	USS83S	    0.000000	USS83S	    0.000000	No Message	No Message
